Tourist Destination,Sectors,Place ID,Link,Mart Tel,Address
중문더드림감귤,"관람,체험",1288244599,https://m.place.naver.com/place/1288244599?entry=ple,0507-1448-7777,제주 서귀포시 색달로81번길 59 중문더드림감귤
해녀태왁,체험여행,1264956495,https://m.place.naver.com/place/1264956495?entry=ple,064-782-6347,제주 제주시 구좌읍 김송로 94
제주고산리유적,문화재,17038519,https://m.place.naver.com/place/17038519?entry=ple,#,제주 제주시 한경면 고산리
힐하우스 스파,"온천,스파",1232134014,https://m.place.naver.com/place/1232134014?entry=ple,0507-1322-2380,제주 제주시 한림읍 한창로 925-122 힐하우스 스파
대평포구,항구,34870279,https://m.place.naver.com/place/34870279?entry=ple,#,제주 서귀포시 안덕면 창천리 914-5
건축학개론 한가인 집,촬영장소,21598496,https://m.place.naver.com/place/21598496?entry=ple,#,제주 서귀포시 남원읍 위미해안로 86
연동근린공원,근린공원,17015170,https://m.place.naver.com/place/17015170?entry=ple,#,제주 제주시 신광로12길 17
더제주스토리,"관람,체험",1987327374,https://m.place.naver.com/place/1987327374?entry=ple,010-7266-6196,제주 제주시 애월읍 애상로 105-1
월대천,"강,하천",13481074,https://m.place.naver.com/place/13481074?entry=ple,064-728-4891,제주 제주시 내도동 898
소남머리,근린공원,19650938,https://m.place.naver.com/place/19650938?entry=ple,#,제주 서귀포시 서귀동 94-1
제주올레길10-1코스,도보코스,19935964,https://m.place.naver.com/place/19935964?entry=ple,064-762-2190,제주 서귀포시 대정읍 가파리 298
용담레포츠공원,"도시,테마공원",16988939,https://m.place.naver.com/place/16988939?entry=ple,064-728-3929,제주 제주시 서해안로 580
제주삼양동유적,"유적지,사적지",12440980,https://m.place.naver.com/place/12440980?entry=ple,064-710-6806,제주 제주시 선사로2길 13
신창 풍차해안,"해수욕장,해변",13481087,https://m.place.naver.com/place/13481087?entry=ple,064-728-7973,제주 제주시 한경면 신창리 1290-3
삼다마을목장,"관람,체험",1069391641,https://m.place.naver.com/place/1069391641?entry=ple,0507-1408-6004,제주 제주시 조천읍 비자림로 581
중앙로상점가,시장,32040048,https://m.place.naver.com/place/32040048?entry=ple,#,제주 제주시 이도1동
감귤체험농장 예래팜 감산점,"관람,체험",1970329093,https://m.place.naver.com/place/1970329093?entry=ple,0507-1342-9116,제주 서귀포시 안덕면 일주서로 1513
왕이메오름,오름,34581383,https://m.place.naver.com/place/34581383?entry=ple,#,제주 서귀포시 안덕면 광평리 산79
가시림,"식물원,수목원",1703162203,https://m.place.naver.com/place/1703162203?entry=ple,#,제주 서귀포시 표선면 녹산로5번길 171
제주올레길19코스,도보코스,20725401,https://m.place.naver.com/place/20725401?entry=ple,064-762-2190,제주 제주시 조천읍 북촌리 2688
은하감귤체험농장,"관광농원,팜스테이",13338117,https://m.place.naver.com/place/13338117?entry=ple,064-792-0008,제주 서귀포시 안덕면 덕수서로 250 은하감귤체험농장
사려니팜,체험여행,1145986591,https://m.place.naver.com/place/1145986591?entry=ple,0507-1357-6806,제주 제주시 조천읍 남조로 1785-12
시민복지타운광장,시민공원,31679233,https://m.place.naver.com/place/31679233?entry=ple,#,제주 제주시 도남동 582
해안누리길50코스,도보코스,37010694,https://m.place.naver.com/place/37010694?entry=ple,#,제주 제주시 조천읍 신촌리 2318-2
현애원,"식물원,수목원",1755962862,https://m.place.naver.com/place/1755962862?entry=ple,0507-1372-3240,제주 서귀포시 성산읍 산성효자로114번길 131-1 현애원
천주교황사평성지,문화재,16992303,https://m.place.naver.com/place/16992303?entry=ple,#,제주 제주시 화북이동
프리라이프,"레저,테마",1381473257,https://m.place.naver.com/place/1381473257?entry=ple,0507-1307-8673,제주 서귀포시 서호남로32번길 24 3층
흑돼지거리,먹자거리,21761823,https://m.place.naver.com/place/21761823?entry=ple,#,제주 제주시 건입동
애월항,항구,13542622,https://m.place.naver.com/place/13542622?entry=ple,#,제주 제주시 애월읍 애월리
남원큰엉해변,"해수욕장,해변",1236648631,https://m.place.naver.com/place/1236648631?entry=ple,#,제주 서귀포시 남원읍 태위로 522-17
드라마[맨도롱또똣]촬영지,촬영장소,36734018,https://m.place.naver.com/place/36734018?entry=ple,#,제주 제주시 애월읍 애월로1길 25
훈데르트바서파크,테마파크,1349894872,https://m.place.naver.com/place/1349894872?entry=ple,064-766-6077,제주 제주시 우도면 우도해안길 32-12
금오름 히피웅농장,"관광농원,팜스테이",1410866796,https://m.place.naver.com/place/1410866796?entry=ple,010-2629-9777,제주 제주시 한림읍 상명리 65-1
감귤박물관 체험장,"관람,체험",1905211239,https://m.place.naver.com/place/1905211239?entry=ple,010-7534-3112,제주 서귀포시 효돈순환로 441-2
월정리카페거리,"거리,골목",763488440,https://m.place.naver.com/place/763488440?entry=ple,#,제주 제주시 구좌읍 월정리
예래포구,항구,17064166,https://m.place.naver.com/place/17064166?entry=ple,#,제주 서귀포시 하예동
개오름,오름,17087735,https://m.place.naver.com/place/17087735?entry=ple,#,제주 서귀포시 표선면 성읍이리로57번길 162
용천동굴,동굴,13491301,https://m.place.naver.com/place/13491301?entry=ple,064-710-8981,제주 제주시 구좌읍 월정리 1837-2
제주올레길14코스,도보코스,19936017,https://m.place.naver.com/place/19936017?entry=ple,064-762-2190,제주 제주시 한림읍 월령리 산9-15
알밤오름,오름,17037532,https://m.place.naver.com/place/17037532?entry=ple,#,제주 제주시 조천읍 선흘리 산59-4
송당본향당,자연명소,13481081,https://m.place.naver.com/place/13481081?entry=ple,064-728-7712,제주 제주시 구좌읍 송당리 산199-1
엉불턱우도전망대,전망대,1111136799,https://m.place.naver.com/place/1111136799?entry=ple,#,제주 제주시 구좌읍 종달리 451-3
족은녹고메,오름,17030104,https://m.place.naver.com/place/17030104?entry=ple,#,제주 제주시 애월읍 유수암리 산138
별도봉산책로,산책로,13481065,https://m.place.naver.com/place/13481065?entry=ple,064-728-4683,제주 제주시 건입동
쌍용동굴,동굴,13491311,https://m.place.naver.com/place/13491311?entry=ple,064-796-0001,제주 제주시 한림읍 한림로 300
한라산둘레길 숲길센터,관광안내소,1692515094,https://m.place.naver.com/place/1692515094?entry=ple,#,제주 서귀포시 표선면 가시리 산158-4
가을동화감귤밭,"관람,체험",1405519217,https://m.place.naver.com/place/1405519217?entry=ple,0507-1394-3678,제주 서귀포시 분토왓로 120
해거름마을공원,근린공원,1004594797,https://m.place.naver.com/place/1004594797?entry=ple,#,제주 제주시 한경면 판포리 1605-1
카파이풋 도두점,"온천,스파",1237742216,https://m.place.naver.com/place/1237742216?entry=ple,064-745-0309,제주 제주시 백포북길 23 카파이풋 도두점
화북포구,항구,389107357,https://m.place.naver.com/place/389107357?entry=ple,#,제주 제주시 화북1동
제주이호랜드,"관람,체험",17005835,https://m.place.naver.com/place/17005835?entry=ple,#,제주 제주시 이호일동 374-1
헌마공신김만일기념관,"기념관,생가",1317124374,https://m.place.naver.com/place/1317124374?entry=ple,064-805-9801,제주 서귀포시 남원읍 서성로 919
애월근린공원,근린공원,19647641,https://m.place.naver.com/place/19647641?entry=ple,#,제주 제주시 애월읍 고내리 1338
민오름,오름,33861025,https://m.place.naver.com/place/33861025?entry=ple,#,제주 제주시 봉개동
탐라문화광장,광장,882929721,https://m.place.naver.com/place/882929721?entry=ple,#,제주 제주시 일도일동 1498
대정향교,"문화,유적",12226274,https://m.place.naver.com/place/12226274?entry=ple,064-794-7944,제주 서귀포시 안덕면 향교로 165-17
법환해녀체험센터,"관람,체험",17047242,https://m.place.naver.com/place/17047242?entry=ple,064-739-7508,제주 서귀포시 최영로 10
제주그린팜,"관광농원,팜스테이",19536022,https://m.place.naver.com/place/19536022?entry=ple,0507-1410-0705,제주 서귀포시 남원읍 중산간동로 6554 제주그린팜 감귤체험농장
위미동백나무군락,기념물,1024647594,https://m.place.naver.com/place/1024647594?entry=ple,#,제주 서귀포시 위미중앙로300번길 15
새별오름 나홀로나무,지역명소,38484323,https://m.place.naver.com/place/38484323?entry=ple,#,제주 제주시 한림읍 금악리 산30-8
한남시험림,"휴양림,산림욕장",1692765159,https://m.place.naver.com/place/1692765159?entry=ple,070-4253-1100,제주 서귀포시 남원읍 서성로651번길 235
미악산,오름,17049338,https://m.place.naver.com/place/17049338?entry=ple,064-760-4701,제주 서귀포시 인정오름로 387-63
별내린전망대,전망대,13542008,https://m.place.naver.com/place/13542008?entry=ple,064-739-1330,제주 서귀포시 색달동 2938-1
반딧불이마을 청수리,"관람,체험",724220777,https://m.place.naver.com/place/724220777?entry=ple,064-772-1303,제주 제주시 한경면 연명로 348
산방산유채꽃명소,자연명소,1843561149,https://m.place.naver.com/place/1843561149?entry=ple,#,제주 서귀포시 안덕면 사계리 461
제주커피식물원,"관광농원,팜스테이",69170672,https://m.place.naver.com/place/69170672?entry=ple,0507-1304-8501,제주 서귀포시 안덕면 향교로 151
오설록 티 뮤지엄스톤,부속시설,31927980,https://m.place.naver.com/place/31927980?entry=ple,#,제주 서귀포시 안덕면 신화역사로 15
안세미오름,오름,16994657,https://m.place.naver.com/place/16994657?entry=ple,#,제주 제주시 봉개동
베릿내오름,오름,36773744,https://m.place.naver.com/place/36773744?entry=ple,#,제주 서귀포시 중문동
성불오름,오름,17030815,https://m.place.naver.com/place/17030815?entry=ple,#,제주 제주시 구좌읍 중산간동로 2532
감귤체험농장 예래팜 창천점,"관람,체험",1424558662,https://m.place.naver.com/place/1424558662?entry=ple,010-7672-8472,제주 서귀포시 안덕면 일주서로 1359 제주237농업회사 예래팜
삼다체육공원,"도시,테마공원",1034667050,https://m.place.naver.com/place/1034667050?entry=ple,#,제주 서귀포시 서호남로 19-30
하효살롱협동조합,"관람,체험",1110968967,https://m.place.naver.com/place/1110968967?entry=ple,0507-1331-8181,제주 서귀포시 효돈순환로 217-8
세기알 해변,"해수욕장,해변",1901531110,https://m.place.naver.com/place/1901531110?entry=ple,#,제주 제주시 구좌읍 김녕리 1200-5
딸기나무,"관람,체험",1427620763,https://m.place.naver.com/place/1427620763?entry=ple,010-8438-6989,제주 제주시 구좌읍 덕행로 323
포즐파크,"관람,체험",1150832447,https://m.place.naver.com/place/1150832447?entry=ple,0507-1373-2839,제주 서귀포시 중문관광로 205 코시롱빌딩 B1층
새물깍,문화재,17035846,https://m.place.naver.com/place/17035846?entry=ple,#,제주 제주시 조천읍 신흥리
제주올레길16코스,도보코스,19936059,https://m.place.naver.com/place/19936059?entry=ple,064-762-2190,제주 제주시 애월읍 수산리 2271
소암기념관,"기념관,생가",13188948,https://m.place.naver.com/place/13188948?entry=ple,064-760-3511,제주 서귀포시 소암로 15
손지오름,오름,32731122,https://m.place.naver.com/place/32731122?entry=ple,#,제주 제주시 구좌읍 종달리 산52
파파빌레,테마공원,1436374298,https://m.place.naver.com/place/1436374298?entry=ple,0507-1425-0666,제주 제주시 조천읍 남조로 2185
큰지그리오름,오름,17036984,https://m.place.naver.com/place/17036984?entry=ple,#,제주 제주시 조천읍 교래리
돗오름,오름,17030714,https://m.place.naver.com/place/17030714?entry=ple,#,제주 제주시 구좌읍 송당리 산3
드라마[올인]촬영지,촬영장소,17064912,https://m.place.naver.com/place/17064912?entry=ple,#,제주 서귀포시 대정읍 상모리 산5
제주올레길14-1코스,도보코스,19936020,https://m.place.naver.com/place/19936020?entry=ple,064-762-2190,제주 제주시 한경면 저지리 산28-37
중엄리새물,"관람,체험",19645683,https://m.place.naver.com/place/19645683?entry=ple,#,제주 제주시 애월읍 신엄리
수산유원지,유원지,17025079,https://m.place.naver.com/place/17025079?entry=ple,#,제주 제주시 애월읍 수산리 738
성산포항,자연명소,1118239893,https://m.place.naver.com/place/1118239893?entry=ple,#,제주 서귀포시 성산읍 성산등용로 112-7
4.3유적지섯알오름학살터,"유적지,사적지",17064557,https://m.place.naver.com/place/17064557?entry=ple,#,제주 서귀포시 대정읍 상모리 1590-3
문석이오름,오름,17030752,https://m.place.naver.com/place/17030752?entry=ple,#,제주 제주시 구좌읍 송당리
서우봉둘레길,도보코스,1914429518,https://m.place.naver.com/place/1914429518?entry=ple,#,제주 제주시 조천읍 함덕리 260-8
디스커버제주,"관람,체험",38704294,https://m.place.naver.com/place/38704294?entry=ple,0507-1323-3394,제주 서귀포시 천제연로 337
천지연폭포,폭포,1355709958,https://m.place.naver.com/place/1355709958?entry=ple,#,제주 서귀포시 남성중로 2-15
달제주,"관광농원,팜스테이",1144454470,https://m.place.naver.com/place/1144454470?entry=ple,0507-1300-6921,제주 서귀포시 표선면 원님로652번길 86 달제주 세컨농장
섶섬,섬,13491230,https://m.place.naver.com/place/13491230?entry=ple,064-760-2650,제주 서귀포시 보목동
제주돌문화공원하늘연못,부속시설,20104180,https://m.place.naver.com/place/20104180?entry=ple,#,제주 제주시 조천읍 남조로 2023
제주치즈체험하우스,체험여행,1504234142,https://m.place.naver.com/place/1504234142?entry=ple,064-799-7326,제주 제주시 애월읍 녹근로 279-7
대록산,산,17088808,https://m.place.naver.com/place/17088808?entry=ple,#,제주 서귀포시 표선면 가시리 산68
도두항,항구,17006614,https://m.place.naver.com/place/17006614?entry=ple,#,제주 제주시 도공로 2
샤이니숲길,"숲,숲길",1690179903,https://m.place.naver.com/place/1690179903?entry=ple,#,제주 제주시 조천읍 교래리 719-10
엉또돌다카페농원,"관광농원,팜스테이",1655915379,https://m.place.naver.com/place/1655915379?entry=ple,010-8541-7852,제주 서귀포시 월산로 30 1층
세라믹팩토리아토(아토도예공방),"관람,체험",1323407807,https://m.place.naver.com/place/1323407807?entry=ple,064-732-9951,제주 서귀포시 남성로 134-1
제주체험마을,체험마을,966468458,https://m.place.naver.com/place/966468458?entry=ple,0507-1451-7535,제주 제주시 한림읍 한수리 914-14
샛도리물,"관람,체험",1356866225,https://m.place.naver.com/place/1356866225?entry=ple,#,제주 제주시 삼양일동 1938-3
아일랜드플라워,동물원,1585338511,https://m.place.naver.com/place/1585338511?entry=ple,064-782-0955,제주 서귀포시 성산읍 서성일로 602
비양도,섬,11491888,https://m.place.naver.com/place/11491888?entry=ple,064-796-7522,제주 제주시 한림읍 한림해안로 146
우보악,오름,17062604,https://m.place.naver.com/place/17062604?entry=ple,#,제주 서귀포시 색달동 912-1
명월대,문화재,13481084,https://m.place.naver.com/place/13481084?entry=ple,#,제주 제주시 한림읍 명월리
이호테우 빨강말등대,등대,1387008142,https://m.place.naver.com/place/1387008142?entry=ple,#,제주 제주시 이호일동 375-43
망장포구,항구,1047967002,https://m.place.naver.com/place/1047967002?entry=ple,#,제주 서귀포시 남원읍 하례망장포로 65-13
종달리전망대,전망대,1336126805,https://m.place.naver.com/place/1336126805?entry=ple,064-728-3394,제주 제주시 구좌읍 해맞이해안로 2196
낙천의자공원,근린공원,21758535,https://m.place.naver.com/place/21758535?entry=ple,#,제주 제주시 한경면 낙수로 97
매오름,오름,17089529,https://m.place.naver.com/place/17089529?entry=ple,#,제주 서귀포시 표선면 세화리 산7
신흥2리동백마을,체험여행,442102892,https://m.place.naver.com/place/442102892?entry=ple,#,제주 서귀포시 남원읍 중산간동로 5830
제주올레길9코스,도보코스,19932904,https://m.place.naver.com/place/19932904?entry=ple,064-762-2190,제주 서귀포시 안덕면 창천리 1439
애월돌고래전망대,전망대,34923545,https://m.place.naver.com/place/34923545?entry=ple,#,제주 제주시 애월읍 신엄리
명월성,성곽명,13481085,https://m.place.naver.com/place/13481085?entry=ple,#,제주 제주시 한림읍 동명리 2256
사수항,항구,146614381,https://m.place.naver.com/place/146614381?entry=ple,#,제주 제주시 서해안로 319
제주올레길12코스,도보코스,19935986,https://m.place.naver.com/place/19935986?entry=ple,064-762-2190,제주 서귀포시 대정읍 신도리 3138
갯깍주상절리(폐쇄),자연명소,1328561171,https://m.place.naver.com/place/1328561171?entry=ple,#,제주 서귀포시 예래해안로 357
보메와산감귤체험농장,"관광농원,팜스테이",1259575914,https://m.place.naver.com/place/1259575914?entry=ple,0507-1336-4744,제주 제주시 조천읍 미래로 53 보메와산
산굼부리분화구,"관람,체험",21017260,https://m.place.naver.com/place/21017260?entry=ple,#,제주 제주시 조천읍 비자림로 768
졸띠 유채밭,"관람,체험",1994960354,https://m.place.naver.com/place/1994960354?entry=ple,064-757-2076,제주 서귀포시 성산읍 고성리 296-8
범섬,섬,12226234,https://m.place.naver.com/place/12226234?entry=ple,064-760-2651,제주 서귀포시 법환동
대왕수천예래생태공원,"자연,생태공원",1053164031,https://m.place.naver.com/place/1053164031?entry=ple,#,제주 서귀포시 상예동 5002-26
수목원테마파크아이스뮤지엄,부속건물,1237596331,https://m.place.naver.com/place/1237596331?entry=ple,#,제주 제주시 은수길 69
망오름,오름,17089759,https://m.place.naver.com/place/17089759?entry=ple,#,제주 서귀포시 표선면 토산리 산13
제주해양사업단,"관람,체험",87085257,https://m.place.naver.com/place/87085257?entry=ple,010-2980-5105,제주 서귀포시 대정읍 최남단해안로 130
시인이생진시비거리,"거리,골목",1193601365,https://m.place.naver.com/place/1193601365?entry=ple,#,제주 서귀포시 성산읍 성산리 305-1
세미양오름,오름,36773715,https://m.place.naver.com/place/36773715?entry=ple,#,제주 제주시 아라일동 산24-2
제주향교,문화재,13481276,https://m.place.naver.com/place/13481276?entry=ple,064-757-0976,제주 제주시 서문로 43
황우치해안,"해수욕장,해변",34301947,https://m.place.naver.com/place/34301947?entry=ple,#,제주 서귀포시 안덕면 사계리
붉은오름,오름,17024022,https://m.place.naver.com/place/17024022?entry=ple,#,제주 제주시 애월읍 광령리 산18-1
알레스아트,"관람,체험",1032729296,https://m.place.naver.com/place/1032729296?entry=ple,0507-1391-6055,제주 제주시 애월읍 중산간서로 5397
방두포등대,등대,30820716,https://m.place.naver.com/place/30820716?entry=ple,#,제주 서귀포시 성산읍 고성리
제주밭담테마공원,테마공원,38590206,https://m.place.naver.com/place/38590206?entry=ple,#,제주 제주시 구좌읍 월정리 1400-14
제주올레길3코스,도보코스,19932834,https://m.place.naver.com/place/19932834?entry=ple,064-762-2190,제주 서귀포시 성산읍 신풍리 17-1
문섬,섬,12226229,https://m.place.naver.com/place/12226229?entry=ple,#,제주 서귀포시 서귀동
용두암해변도로카페촌,"거리,골목",16989135,https://m.place.naver.com/place/16989135?entry=ple,#,제주 제주시 용담3동
고망난돌,바위,13481078,https://m.place.naver.com/place/13481078?entry=ple,064-728-7792,제주 제주시 구좌읍 종달리 112-4
펀테마파크,테마공원,31269098,https://m.place.naver.com/place/31269098?entry=ple,#,제주 제주시 조천읍 선교로 266-4
1100도로드라이브,"거리,골목",17059954,https://m.place.naver.com/place/17059954?entry=ple,#,제주 서귀포시 대포동 산6-2
정화네농원,"관광농원,팜스테이",1679602793,https://m.place.naver.com/place/1679602793?entry=ple,0507-1321-3826,제주 서귀포시 칠십리로 598-7
가마오름,오름,17038063,https://m.place.naver.com/place/17038063?entry=ple,#,제주 제주시 한경면 청수리 1205
호떡골목,"거리,골목",231553971,https://m.place.naver.com/place/231553971?entry=ple,#,제주 제주시 동문로 16
성클라라수도원 금악성당,자연명소,1050119579,https://m.place.naver.com/place/1050119579?entry=ple,#,제주 제주시 금악북로 320
도두추억애거리,"거리,골목",19656223,https://m.place.naver.com/place/19656223?entry=ple,#,제주 제주시 도두1동
제주신흥해수욕장,"해수욕장,해변",1310891704,https://m.place.naver.com/place/1310891704?entry=ple,#,제주 제주시 조천읍 조함해안로 273-35
무릉곶자왈,"숲,숲길",1385305363,https://m.place.naver.com/place/1385305363?entry=ple,#,제주 서귀포시 대정읍 무릉리 산1
둔지오름,오름,17031889,https://m.place.naver.com/place/17031889?entry=ple,#,제주 제주시 구좌읍 한동리 산40
약천사 템플스테이,템플스테이,862355107,https://m.place.naver.com/place/862355107?entry=ple,064-738-5079,제주 서귀포시 대포동 1167
제주 도구리알,지역명소,1066395909,https://m.place.naver.com/place/1066395909?entry=ple,#,제주 서귀포시 대정읍 신도리 3135-1
스마일러펫,동물원,1881771591,https://m.place.naver.com/place/1881771591?entry=ple,010-3379-3848,제주 제주시 애월읍 상고길 47
사라봉공원,"도시,테마공원",13451641,https://m.place.naver.com/place/13451641?entry=ple,064-728-4643,제주 제주시 사라봉길 75
두멩이 골목,자연명소,13481045,https://m.place.naver.com/place/13481045?entry=ple,064-728-4442,제주 제주시 일도이동 1006-11
소산오름,오름,16996150,https://m.place.naver.com/place/16996150?entry=ple,#,제주 제주시 아라1동 산31
도순다원,지역명소,13544239,https://m.place.naver.com/place/13544239?entry=ple,064-739-0419,제주 서귀포시 중산간서로356번길 152-41
용머리해안,"관람,체험",1395039246,https://m.place.naver.com/place/1395039246?entry=ple,064-794-2940,제주 서귀포시 안덕면 산방로 218-10
남도리쉼터,근린공원,17025445,https://m.place.naver.com/place/17025445?entry=ple,#,제주 제주시 애월읍 신엄리 2806-7
천제연농원,"관광농원,팜스테이",16926402,https://m.place.naver.com/place/16926402?entry=ple,064-738-3203,제주 서귀포시 중문동 2236
삼다초콜릿체험장,"관람,체험",529034000,https://m.place.naver.com/place/529034000?entry=ple,0507-1425-6676,제주 서귀포시 표선면 표선동서로 31
성산 파라다이스힐 감귤체험,"관람,체험",1288303901,https://m.place.naver.com/place/1288303901?entry=ple,#,제주 서귀포시 성산읍 일주동로4120번길 113
토마스마켓,시장,1628805195,https://m.place.naver.com/place/1628805195?entry=ple,0507-1343-7976,제주 서귀포시 안덕면 평화로 654
표선 당케포구,자연명소,1236598119,https://m.place.naver.com/place/1236598119?entry=ple,#,제주 서귀포시 표선면 표선리 1-2
걸서악,오름,19646343,https://m.place.naver.com/place/19646343?entry=ple,#,제주 서귀포시 남원읍 하례리 산127-2
칠성로쇼핑타운,"거리,골목",1493462450,https://m.place.naver.com/place/1493462450?entry=ple,#,제주 제주시 일도일동 1492-1
김정문알로에 알로에숲,"식물원,수목원",36792776,https://m.place.naver.com/place/36792776?entry=ple,0507-1364-3593,제주 서귀포시 성산읍 성읍정의현로32번길 43
열안지오름,오름,16998268,https://m.place.naver.com/place/16998268?entry=ple,#,제주 제주시 오라2동  산92
방선문계곡,계곡,13481272,https://m.place.naver.com/place/13481272?entry=ple,#,제주 제주시 오등동 1907
광이오름,오름,17014213,https://m.place.naver.com/place/17014213?entry=ple,#,제주 제주시 연동 산62
아일랜드라운지,"관람,체험",1308653221,https://m.place.naver.com/place/1308653221?entry=ple,0507-1396-3216,제주 제주시 구좌읍 해맞이해안로 1032
협재해녀다방&해녀체험,체험여행,1361108184,https://m.place.naver.com/place/1361108184?entry=ple,0507-1488-1213,제주 제주시 한림읍 협재1길 42 협재해녀다방 (협재해녀의집맞은편)
관음사 제주 템플스테이,템플스테이,174369340,https://m.place.naver.com/place/174369340?entry=ple,064-724-6833,제주 제주시 아라일동 산록북로 660
영희네농장,체험여행,38526689,https://m.place.naver.com/place/38526689?entry=ple,0507-1418-1014,제주 서귀포시 성산읍 고성리 2559-1
산방굴사,"절,사찰",11491426,https://m.place.naver.com/place/11491426?entry=ple,064-794-2940,제주 서귀포시 산방로 218-12
제주올레길4코스,도보코스,19932841,https://m.place.naver.com/place/19932841?entry=ple,064-762-2190,제주 서귀포시 표선면 토산중앙로49번길 24-117
오현단,문화재,20103065,https://m.place.naver.com/place/20103065?entry=ple,#,제주 제주시 이도일동
신촌4.3성터,"유적지,사적지",1327621609,https://m.place.naver.com/place/1327621609?entry=ple,#,제주 제주시 조천읍 신촌리 3403
서귀포항,항구,13537960,https://m.place.naver.com/place/13537960?entry=ple,#,제주 서귀포시 칠십리로72번길 14
성산포JC공원,근린공원,17077474,https://m.place.naver.com/place/17077474?entry=ple,#,제주 서귀포시 성산읍 고성리
동안경굴,체험여행,17041295,https://m.place.naver.com/place/17041295?entry=ple,#,제주 제주시 우도면 연평리
남송이오름,오름,17084173,https://m.place.naver.com/place/17084173?entry=ple,#,제주 서귀포시 안덕면 서광리 산31
어승생제2저수지,"호수,연못,저수지",1711430442,https://m.place.naver.com/place/1711430442?entry=ple,#,제주 제주시 해안동 2821-1
제주돌고래힐링투어,"관람,체험",1125306568,https://m.place.naver.com/place/1125306568?entry=ple,0507-1406-6560,제주 서귀포시 대정읍 동일하모로98번길 14-32 동일리포구
원물오름,오름,34581384,https://m.place.naver.com/place/34581384?entry=ple,#,제주 서귀포시 안덕면 동광리
윈드1947 감귤체험,"관람,체험",1544141511,https://m.place.naver.com/place/1544141511?entry=ple,064-733-3500,제주 서귀포시 토평공단로 78-27
노형근린공원,근린공원,16999887,https://m.place.naver.com/place/16999887?entry=ple,#,제주 제주시 과원북4길 12
드라마[봄날]촬영지,촬영장소,17022394,https://m.place.naver.com/place/17022394?entry=ple,#,제주 제주시 한림읍 협재리 2967
누운오름,오름,17020893,https://m.place.naver.com/place/17020893?entry=ple,#,제주 제주시 한림읍 금악리 188-2
절물오름,오름,16994357,https://m.place.naver.com/place/16994357?entry=ple,#,제주 제주시 봉개동
연북정,문화재,20104069,https://m.place.naver.com/place/20104069?entry=ple,#,제주 제주시 조천읍 조천리
한울랜드,박물관,36113765,https://m.place.naver.com/place/36113765?entry=ple,064-783-5788,제주 제주시 구좌읍 동백로 458
관곶,지역명소,1289816023,https://m.place.naver.com/place/1289816023?entry=ple,#,제주 제주시 조천읍 조함해안로 217-1
칠성로,"거리,골목",589202593,https://m.place.naver.com/place/589202593?entry=ple,#,제주 제주시 일도1동
서귀포 가시리마을,체험마을,343114228,https://m.place.naver.com/place/343114228?entry=ple,064-787-1305,제주 서귀포시 가시로613번길 54-14
휴애리동백축제,꽃축제,1947783186,https://m.place.naver.com/place/1947783186?entry=ple,064-732-2114,제주 서귀포시 남원읍 신례리 2070-5
검은오름,오름,17015453,https://m.place.naver.com/place/17015453?entry=ple,#,제주 제주시 연동
선임교,"문화,유적",13542319,https://m.place.naver.com/place/13542319?entry=ple,064-738-1529,제주 서귀포시 색달로189번길 27
조천만세동산,"도시,테마공원",17034205,https://m.place.naver.com/place/17034205?entry=ple,064-783-2008,제주 제주시 조천읍 조천리 1142-1
윗세족은오름,오름,31833845,https://m.place.naver.com/place/31833845?entry=ple,#,제주 제주시 애월읍 광령리
동거문오름,오름,17032520,https://m.place.naver.com/place/17032520?entry=ple,#,제주 제주시 구좌읍 종달리 산70
노로오름,오름,17030171,https://m.place.naver.com/place/17030171?entry=ple,#,제주 제주시 애월읍 유수암리 산139
제주어음리빌레못동굴,동굴,13542768,https://m.place.naver.com/place/13542768?entry=ple,#,제주 제주시 애월읍 어음리 1391
포레스트미디어아트,"관람,체험",1782292968,https://m.place.naver.com/place/1782292968?entry=ple,010-5699-3056,제주 제주시 관덕로 26 로베로호텔 2층
수망리 마흐니숲길,"숲,숲길",1720957421,https://m.place.naver.com/place/1720957421?entry=ple,#,제주 서귀포시 남원읍 수망리 산203
정모시쉼터,"관람,체험",17044304,https://m.place.naver.com/place/17044304?entry=ple,#,제주 서귀포시 칠십리로 156-8
한국천문연구원KVN탐라전파천문대,천문대,17062124,https://m.place.naver.com/place/17062124?entry=ple,#,제주 서귀포시 1100로 508
하율이네감귤체험농장,"관광농원,팜스테이",1563758801,https://m.place.naver.com/place/1563758801?entry=ple,0507-1336-4320,제주 서귀포시 표선면 하천리 1485-2
체오름,오름,17030802,https://m.place.naver.com/place/17030802?entry=ple,#,제주 제주시 구좌읍 덕천리 산2
드라마[우리들의블루스]촬영지,촬영장소,1786695957,https://m.place.naver.com/place/1786695957?entry=ple,#,제주 서귀포시 고성오조로 93 고성오일시장
덕천곤충 영농조합,"관람,체험",1589614447,https://m.place.naver.com/place/1589614447?entry=ple,0507-1310-6298,제주 제주시 구좌읍 중산간동로 1875 덕천곤충영농조합법인
한라산국립공원 관리사무소,부속시설,17017899,https://m.place.naver.com/place/17017899?entry=ple,#,제주 제주시 1100로 2070-61
아연네감귤체험농장,"관람,체험",1758498585,https://m.place.naver.com/place/1758498585?entry=ple,010-7722-2876,제주 서귀포시 남원읍 서의로154번길 108
