"id","Name","Address","Latitude","Longitude","Tel","Image_URL"
6749,돈블링65,제주특별자치도 제주시 도리로 65 (이호일동),33.4986042,126.4564616,(+82) 064-711-6560,https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/c8dc5384-22d8-4976-a328-492197452558.jpg
6750,돈파스타정원,제주특별자치도 제주시 애월읍 애월해안로 364,33.4729066,126.3474423,(+82) 064-799-3336,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/206a41b6-2ecb-42e5-bfdf-2e0ea9af7627.jpg
6751,돌고래하우스,제주특별자치도 서귀포시 이어도로 826-58,33.2328107,126.4996193,(+82) 064-739-7704,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d92753c3-782b-4741-a3ee-8a9c906ec08c.gif
6752,돔박이오름,제주특별자치도 서귀포시 안덕면 광평리 산 89,33.3394972,126.364069,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6684d07a-2494-4ffc-8895-ffaae7f6b3c5.jpg
6753,돔베낭길,제주특별자치도 서귀포시 태평로92번길 49,33.239982,126.5318596,(+82) 064-760-4757,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/491d24a2-ed9a-47ae-8677-9a7b6d8e63fc.jpg
6754,동계 정온 유허비,제주특별자치도 서귀포시 대정읍 안성리,33.2620271,126.2867537,(+82) 064-760-2505,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f8c535de-aab7-4af8-a565-972cab7bd0f1.jpg
6755,동귀방파제,제주특별자치도 제주시 애월읍 하귀리,33.479395,126.395497,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201807/26/7ca38f2c-d56a-4b63-9515-48c4a0e8de86.jpg
6756,동명정류장,제주특별자치도 제주시 한림읍 동명7길 26,33.3971556,126.2662049,(+82) 070-8865-0511,https://api.cdn.visitjeju.net/photomng/imgpath/202212/14/1f1fdc7d-67cb-40c6-9cc7-fed18754d6eb.jpg
6757,동복환해장성,제주특별자치도 제주시 구좌읍 동복리,33.5359923,126.7190983,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/721967a2-b087-4141-89ae-ca2d93bf0930.jpg
6758,동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,33.2071841,126.2888223,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/aeaebd09-faad-44d5-b7c8-44c4038d8cce.jpg
6759,돼지굽는정원,제주특별자치도 제주시 한림읍 협재2길 8-7,33.3919255,126.2410567,(+82) 0507-1371-7531,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/cad2f34b-9380-47ad-8504-6c4ea01285c2.jpg
6760,뒹굴개,제주특별자치도 제주시 삼무로 74,33.489578,126.4944603,(+82) 0507-1317-0732,https://api.cdn.visitjeju.net/photomng/imgpath/202308/22/eebc14b1-18e5-431a-a744-007315eb11df.jpg
6761,드르쿰다ATV IN 상효,제주특별자치도 서귀포시 516로 619,33.3037607,126.598499,(+82) 070-8806-5999,https://api.cdn.visitjeju.net/photomng/imgpath/202306/16/36f3ac3f-d464-4717-a035-196eda13106d.jpg
6762,들랑,제주특별자치도 제주시 관덕로4길 14-1,33.5117778,126.5213706,(+82) 0507-1356-0319,https://api.cdn.visitjeju.net/photomng/imgpath/202311/22/31d3ddcd-b6b0-49a1-a7b3-d1f0fb06c06e.jpg
6763,들렁모루 산책길,제주특별자치도 서귀포시 서홍동 2437,33.2824434,126.5426483,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/202211/09/2a3af50c-44e3-46ad-942d-ab378e276d33.jpg
6764,등머을레져,제주특별자치도 제주시 우도면 우도해안길 70,33.4929345,126.9515777,(+82) 011-9503-1814,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0119873d-d1cc-45bb-bffc-d98478a01717.jpg
6765,디스커버제주,제주특별자치도 서귀포시 대포로 26,33.2473316,126.4316793,(+82) 050-5558-3838,https://api.cdn.visitjeju.net/photomng/imgpath/202211/04/aa4aa04f-941c-47bd-a708-7180eaad7176.jpg
6766,디어마이프렌즈,제주특별자치도 제주시 한경면 청수로 14,33.3203758,126.2452952,(+82) 0507-1311-6736,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/474b77ed-5bf0-4f0b-a79c-1dca488ea973.jpg
6767,디어펫,제주특별자치도 제주시 과원로 47,33.4765268,126.4883242,(+82) 0507-1490-2585,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/89abffb6-f4db-4e08-a915-5dc304ccbce6.jpg
6768,디퍼프리다이브,제주특별자치도 서귀포시 칠십리로 157,33.2451378,126.5700092,(+82) 010-6700-5674,https://api.cdn.visitjeju.net/photomng/imgpath/202306/16/2ea48056-e919-4ed4-81b8-620a777d143f.jpg
6769,떠오르길,제주특별자치도 제주시 구좌읍 김녕로1길 51-3,33.5578652,126.7488633,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202311/30/34f88b18-af61-4fcb-89fd-ac41bd53eebf.jpg
6770,라니멜레,제주특별자치도 제주시 조천읍 조천우회로 527,33.5309839,126.6658826,(+82) 010-9749-1322,https://api.cdn.visitjeju.net/photomng/imgpath/202306/16/75f6b157-1409-4123-b4aa-dcaf3d98201f.jpg
6771,라신동,제주특별자치도 제주시 한림읍 귀덕리,33.4317792,126.291254,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201908/26/58a0c44c-5ee3-4591-bfe5-9adf06ad7f22.jpg
6772,라온주 실내체험동물원,제주특별자치도 제주시 한림읍 월림7길 155,33.3508962,126.2482536,(+82) 064-795-1332,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/709ab73c-4809-4346-8cb2-bbbbfb98f8ad.jpg
6773,라이더스랩,제주특별자치도 서귀포시 성산읍 중산간동로 4328-77 (삼달리) 라이더스랩,33.3913135,126.8307009,(+82) 010-8322-2329,https://api.cdn.visitjeju.net/photomng/imgpath/202309/19/81cd98a0-4dd0-4351-b1e3-b472ac2cae68.jpg
6774,라이크더윈드 스튜디오,제주특별자치도 제주시 구좌읍 구좌로 51,33.5232671,126.8570277,(+82) 0507-1494-0371,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/d291526c-fead-4abd-a73e-54af89127c03.jpg
6775,라이프동물병원,제주특별자치도 제주시 노형3길 21-1,33.4826575,126.4760161,(+82) 064-759-7975,https://api.cdn.visitjeju.net/photomng/imgpath/202308/29/f7d1a5cc-60f0-4938-9527-98727599691e.jpg
6776,라인업서프 하도,제주특별자치도 제주시 구좌읍 하도13길 55,33.5108067,126.8921626,(+82) 010-2864-2339,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/0b174077-42eb-4811-a838-5ccd4fd990b8.jpg
6777,라임오렌지빌,제주특별자치도 서귀포시 칠십리로 332,33.2462212,126.5869422,(+82) 064-767-3888,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/f26cdbf5-690e-4f13-a473-1337515b9d4a.jpg
6778,라임오렌지카페앤플라워,제주특별자치도 서귀포시 칠십리로 330,33.2464792,126.5871582,(+82) 0507-1345-2639,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/ba8d3a54-2147-4713-a65f-bb1d7587a97c.jpg
6779,라트반,제주특별자치도 제주시 구좌읍 해맞이해안로 1606,33.5290971,126.8463777,(+82) 0507-1324-8624,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/0cb80421-307d-4864-860f-a5a83b4cc5f3.jpg
6780,러블리독스,제주특별자치도 제주시 연북로 668,33.4925488,126.5488587,(+82) 064-758-8988,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/acdea963-9b9b-4aef-bb8b-4bc7107c1b73.jpg
6781,런닝맨,제주특별자치도 서귀포시 중문관광로 42,33.254854,126.4092614,(+82) 064-805-0888,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/826af136-0f3f-49db-b065-534149e2e685.jpg
6782,레더한,제주특별자치도 서귀포시 남원읍 태위로 773-19,33.2838281,126.7276177,(+82) 010-5899-4248,https://api.cdn.visitjeju.net/photomng/imgpath/201807/19/28f2b605-7686-485a-90c4-6cb91bf5db24.jpg
6783,로로 요가,제주특별자치도 제주시 구좌읍 김녕로17길 33-1 (김녕리),33.5582481,126.7540615,(+82) 010-2383-3686,https://api.cdn.visitjeju.net/photomng/imgpath/201809/04/a1ce89e7-61c7-49aa-8126-9f8c3d16f22c.jpg
6784,로봇플래닛,제주특별자치도 서귀포시 안덕면 신화역사로188번길 151,33.2991595,126.3085849,(+82) 064-792-6961,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/4e69153e-e279-4792-ad73-d85404ce3de6.jpg
6785,로빙화,제주특별자치도 서귀포시 남원읍 남태해안로 13,33.27515,126.7093389,(+82) 0507-1433-1955,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/f8d05ad0-0c51-49a1-aeeb-bc57a5c9d159.jpg
6786,롯데호텔 브이스파,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F",33.2482702,126.4104128,(+82) 064-731-4007,https://api.cdn.visitjeju.net/photomng/imgpath/202011/03/94b987d0-cda1-4f6d-9d7e-0bf688f7e8cf.jpg
6787,루씨쏜 아뜰리에,제주특별자치도 서귀포시 보목로64번길 138 (보목동) 보목로 64번길 138 1층,33.2411975,126.5930741,(+82) 0507-1329-1215,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/f2d8c0c6-eef1-45af-b519-421a8fc58a70.jpg
6788,르카페하도,제주특별자치도 제주시 구좌읍 해맞이해안로 2030-8,33.5290971,126.8463777,(+82) 064-782-0608,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/a269eb21-c1d2-4756-be90-4db2a3dee891.jpg
6789,리빙스톤펜션,제주특별자치도 서귀포시 법환로58번길 37,33.2418584,126.5102416,(+82) 064-739-3313,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/801aa156-670f-49ea-8dc2-2c20e21bec70.jpg
6790,리틀화이트,제주특별자치도 서귀포시 예래해안로 179-19,33.2359992,126.3834095,(+82) 0507-1336-3917,https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/5d3ffea4-3bea-4e8c-9fa2-4630d53e08c3.jpg
6791,마녀의언덕,제주특별자치도 서귀포시 예래해안로 205,33.2341251,126.3845829,(+82) 010-5003-8816,https://api.cdn.visitjeju.net/photomng/imgpath/202305/22/c0de2299-c2d5-4d8d-b840-4f5bd167ca5b.jpg
6792,마녀의언덕 펜션,제주특별자치도 서귀포시 예래해안로 207,33.2342186,126.3844947,(+82) 0507-1336-3917,https://api.cdn.visitjeju.net/photomng/imgpath/202308/20/a5fbb482-71b0-40ec-a904-a5b23f9f63ba.jpg
6793,마라도기원정사,제주특별자치도 서귀포시 대정읍 마라로 87,33.116049,126.2665284,(+82) 064-792-8518,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3a72be41-6766-4b8f-b7e0-260859ae8942.jpg
6794,마레카펜션,제주특별자치도 제주시 한림읍 금능1길 26,33.3881459,126.2248472,(+82) 010-7283-1475,https://api.cdn.visitjeju.net/photomng/imgpath/202211/03/e938adcb-1dd3-4e66-bace-3a688ba688b1.jpg
6795,마오름,제주특별자치도 제주시 한경면 저지리 산 56,33.3380741,126.2437163,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201907/29/1671db19-84bf-4e81-b77d-70f48bf6bcd9.jpg
6796,마음에온,제주특별자치도 제주시 칠성로길 29-1,33.5145682,126.5259651,(+82) 010-6605-0953,https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/718e1050-b247-4a8a-986d-f8ab70abf6d9.jpg
6797,마이애미함독카페,제주특별자치도 제주시 조천읍 남조로 3069,33.5330491,126.6425495,(+82) 0507-1353-3069,https://api.cdn.visitjeju.net/photomng/imgpath/202308/23/53d9b1df-a358-4c63-8ac8-72c78ec8f8ff.jpg
6798,마흐니 숲길,제주특별자치도 서귀포시 남원읍 남조로 973,33.3597969,126.6918419,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/202109/01/9d9ca124-42b5-43d5-bf1f-a65291300e62.jpg
6799,만벵듸 공동장지,제주특별자치도 제주시 한림읍 갯거리오름길 114,33.3742666,126.2929854,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d19d3047-a960-49eb-aa1e-ba95397e1d69.jpg
6800,만복흑돼지,제주특별자치도 서귀포시 안덕면 산방로 55,33.2368316,126.3085891,(+82) 064-792-0095,https://api.cdn.visitjeju.net/photomng/imgpath/202205/17/36f92cf4-9eff-42ec-87f1-6c255f3aab34.jpg
6801,맛있는 철학자,제주특별자치도 서귀포시 토평로50번길 31,33.2675597,126.5904304,(+82) 064-732-8885,https://api.cdn.visitjeju.net/photomng/imgpath/201810/23/ed0eb3ea-316d-43e3-9e61-4c8001c1ce8d.jpg
6802,망장포,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,33.2593087,126.6394618,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201808/08/78fc24ff-308a-4830-a9e0-87cf94b01463.jpg
6803,매오름,제주특별자치도 서귀포시 표선면 표선리 산 2,33.3184729,126.813883,(+82) 064-787-0024,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d813a109-6b43-4bb5-88d9-eb91448d07d9.jpg
6804,멍더랜드,제주특별자치도 제주시 월광로 147,33.4921643,126.4733944,(+82) 064-713-1067,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/fee6cba3-d825-4006-9691-2560fdd9922f.jpg
6805,멍멍플레이스,제주특별자치도 제주시 애월읍 소길남길 244-5,33.4160646,126.3795603,(+82) 0507-1307-4661,https://api.cdn.visitjeju.net/photomng/imgpath/202002/21/4d4cfcab-cd99-4e5c-b4c4-34757bdfb949.jpg
6806,명리동식당구좌직영점,제주특별자치도 제주시 구좌읍 일주동로 3010-17,33.5291728,126.8123293,(+82) 0507-1424-2269,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/b4ddfff9-9feb-4e61-be1f-e86827ebb65f.jpg
6807,명상가의집,제주특별자치도 제주시 조천읍 중산간동로 1513,33.4941986,126.7162362,(+82) 010-2686-7575,https://api.cdn.visitjeju.net/photomng/imgpath/202301/09/8283cae0-f433-4f6a-8128-d17f20614b23.jpg
6808,명월팽나무군락,제주특별자치도 제주시 한림읍 명월로 71,33.3869859,126.2666011,(+82) 064-728-7672,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/79012a05-ee57-40a8-a2e6-9bed3ce2be23.jpg
6809,모라이,제주특별자치도 서귀포시 산록남로 (색달동),33.3032221,126.5065644,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201907/24/99da24bd-2de6-445d-8653-a5149cc08395.jpg
6810,모몽더티하우스,제주특별자치도 제주시 한경면 신한로 10,33.3497582,126.1840713,(+82) 070-8829-2020,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/3ebb01f5-3ddf-49e8-a7f1-5b2d7667c641.jpg
6811,모비딕다이브,제주특별자치도 서귀포시 남성중로121번길 12,33.2427874,126.5555851,(+82) 064-733-1038,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/33743aa7-5d2e-48c5-a511-560ebc9ce565.jpg
6812,목장카페 밭디,제주특별자치도 서귀포시 표선면 번영로 2486,33.4077491,126.7728563,(+82) 010-6224-1363,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/305ad794-724b-4314-8590-f50266787fe1.jpg
6813,몽story,제주특별자치도 제주시 애월읍 하귀9길 34,33.4840605,126.4160275,(+82) 0507-1483-9982,https://api.cdn.visitjeju.net/photomng/imgpath/202308/30/a0fc0cdd-0a4a-4dad-a3e1-2099b783f036.jpg
6814,몽몽까까,제주특별자치도 제주시 도남로 189,33.4857467,126.5345589,(+82) 0507-1428-5582,https://api.cdn.visitjeju.net/photomng/imgpath/202308/23/fbfff042-1c2e-4eee-af2a-65395b73c48c.jpg
6815,무릉도원마을,제주특별자치도 서귀포시 대정읍 중산간서로 2868,33.2747785,126.235335,(+82) 064-792-7966,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5126c126-31f8-451e-ab42-1fdde009daa8.jpg
6816,무민랜드,제주특별자치도 서귀포시 안덕면 병악로 420,33.3065678,126.3818063,(+82) 064-740-0420,https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/9044b0b3-b6ce-40c3-aea7-75a64aa0eae3.jpg
6817,무비랜드왁스뮤지엄,제주특별자치도 서귀포시 중문관광로 205,33.2436726,126.4215188,(+82) 064-739-9063,https://api.cdn.visitjeju.net/photomng/imgpath/202203/23/f12f5302-229d-4740-89d9-8dae830bae71.jpg
6818,무수천,제주특별자치도 제주시 애월읍 무수천길,33.4633826,126.4445845,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ed84b0c9-6ec7-417c-bba7-2dd17c7dc410.jpg
6819,무지개요트,제주특별자치도 제주시 도두항길 28-8 (도두일동) 도두항길 28-8,33.5064315,126.466705,(+82) 064-745-1324,https://api.cdn.visitjeju.net/photomng/imgpath/202402/01/96bb347c-ae51-4579-bf5d-2b7b2fcd8103.jpg
6820,묵리마을,제주특별자치도 제주시 추자면 묵리,33.948255,126.3145612,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7dde3994-f856-4b8b-834b-c3785803ea8c.jpg
6821,묵리처녀당,제주특별자치도 제주시 추자면 묵리 229-1,33.948255,126.3145612,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4602ce7f-1755-482a-b861-6d13968cf2ef.jpg
6822,묵리해안쉼터,제주특별자치도 제주시 추자면 추자로 376-6,33.9449559,126.3120586,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ae810bdc-b86b-4a1d-888e-42647bcb6211.jpg
6823,묵리해안포구,제주특별자치도 제주시 추자면 추자로 365-1,33.945677,126.3129067,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8194473c-810b-4e16-8c7e-ea449035bc3d.jpg
6824,문서프,제주특별자치도 제주시 애월읍 곽지7길 1,33.4501389,126.3083862,(+82) 010-4757-3364,https://api.cdn.visitjeju.net/photomng/imgpath/202007/09/4fcb3563-c8a7-4cf7-ad99-4f4a445e315b.jpg
6825,문쏘,제주특별자치도 제주시 한림읍 한림상로 15-5,33.4056365,126.2567624,(+82) 010-3318-0579,https://api.cdn.visitjeju.net/photomng/imgpath/201910/24/5d5846ec-20d1-4380-991c-400cb23c93ae.jpg
6826,문화공간 양,제주특별자치도 제주시 거로남6길 13,33.5093014,126.5618496,(+82) 064-755-2018,https://api.cdn.visitjeju.net/photomng/imgpath/201808/08/dd3779c5-9878-49df-8158-48658ce66149.jpg
6827,문화빳데리 충전소,제주특별자치도 서귀포시 중정로 76,33.2479686,126.5645097,(+82) 064-738-5855,https://api.cdn.visitjeju.net/photomng/imgpath/201807/30/64668671-f453-47ec-8a0c-94940d3bf4dc.jpg
6828,물메,제주특별자치도 제주시 애월읍 수산리 산 1-1,33.4739896,126.3843391,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e135a54b-88dd-45a4-90f6-25b0b5396146.jpg
6829,물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51,33.4642593,126.3965364,"(+82) 010-7236-0227, 010-8703-2478",https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/c8052f31-6f76-4813-8822-50ddcf5df12e.jpg
6830,미띠뽀,제주특별자치도 서귀포시 신서귀로 3,33.2500246,126.509114,(+82) 010-8021-0930,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/60f64800-39b0-4d7d-b4db-f93debebb5f9.jpg
6831,미스틱3도,제주특별자치도 제주시 1100로 2894-49 1층,33.4499557,126.4876618,(+82) 0507-1312-2905,https://api.cdn.visitjeju.net/photomng/imgpath/202112/30/c3609048-1913-4444-9eb3-82c2d7c7a71a.jpg
6832,미야즈클로젯,제주특별자치도 제주시 용마로4길 15,33.5154348,126.5066955,(+82) 064-713-2025,https://api.cdn.visitjeju.net/photomng/imgpath/201904/26/cfd42650-a033-4461-91d1-45766f0bead8.jpg
6833,미요캔들,제주특별자치도 제주시 구남로4길 8-1,33.4890692,126.5340096,(+82) 064-752-9001,https://api.cdn.visitjeju.net/photomng/imgpath/201809/11/f7ae75ec-ec4e-4937-9128-27fd0e6dd29c.jpg
6834,민오름,제주특별자치도 제주시 오라2동 산 12,33.4765251,126.5064499,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8ae040a0-b491-45d9-b95e-29c825a09e8f.jpg
6835,바구스서핑스쿨,제주특별자치도 제주시 테우해안로 143,33.497571,126.4494768,(+82) 010-5649-9437,https://api.cdn.visitjeju.net/photomng/imgpath/201907/04/8b0bcc0d-7b89-42ae-ba84-d7cbdec0f698.jpg
6836,바다다이브,제주특별자치도 서귀포시 동홍로12번길 5,33.2497702,126.568511,(+82) 010-4601-7622,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/c9d18d85-b30d-4bbd-a7e1-953897d548dd.jpg
6837,바다스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,33.2349965,126.3099142,(+82) 064-794-0030,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5eec869a-b3ce-4c68-9cee-0174e768a504.jpg
6838,바람불어좋은날 천연염색 공방,제주특별자치도 서귀포시 안덕면 사계로 68,33.2372398,126.2978859,(+82) 064-794-1066,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/2d2e1db4-7f10-4b5d-a512-7623e894aa77.jpg
6839,바릇스파,제주특별자치도 제주시 한림읍 한림로 392 3층,33.3970743,126.2444268,(+82) 064-799-8133,https://api.cdn.visitjeju.net/photomng/imgpath/202010/07/02668469-cbdd-44e7-9db0-eebb8806a1ef.jpg
6840,바산올레 애견동반 펜션,제주특별자치도 서귀포시 안덕면 대평로 29,33.2366171,126.3639287,(+82) 070-4364-9456,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0b3a9052-073a-48b0-a17e-cf3541bf202b.gif
6841,바우하우스,제주특별자치도 제주시 구좌읍 문주란로 111-7,33.5226665,126.8927851,(+82) 0507-1393-9177,https://api.cdn.visitjeju.net/photomng/imgpath/202212/05/6f668c2c-14f6-4306-8573-e9a16524d602.jpg
6842,반지마을 제주 1호점,제주특별자치도 제주시 월성로4길 17 3,33.5017139,126.5035859,(+82) 064-711-4990,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/817bea26-eec9-49b9-9546-e043e0b883da.jpg
6843,반치옥 사진관,제주특별자치도 제주시 애월읍 장전로 109-17,33.4521446,126.3892699,(+82) 010-2771-9911,https://api.cdn.visitjeju.net/photomng/imgpath/202307/26/029dc1d9-7d09-441c-9130-fb1c18d1d50f.jpg
6844,발이오름,제주특별자치도 제주시 애월읍 어음리 산 1,33.3930387,126.3752935,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/411df1d6-b2f5-4fc2-bfd3-7f653388dbb8.jpg
6845,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,33.3879653,126.2237229,(+82) 064-728-2731,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6e5501aa-7ca4-4e91-9c41-db0459754e27.jpg
6846,배롱정원,제주특별자치도 제주시 한림읍 협재4길 19,33.3929807,126.2415887,(+82) 0507-1318-7766,https://api.cdn.visitjeju.net/photomng/imgpath/202308/17/2ead6b3c-2448-4691-ab35-1792a5811772.jpg
6847,백년초농장박물관,제주특별자치도 서귀포시 태평로 200,33.2446875,126.5439247,(+82) 064-739-1777,https://api.cdn.visitjeju.net/photomng/imgpath/201908/28/c214c02f-c384-4508-b176-e36c80d9cfb3.jpg
6848,백수당,제주특별자치도 제주시 구좌읍 월정1길 63,33.5565505,126.7935542,(+82) 0507-1371-9389,https://api.cdn.visitjeju.net/photomng/imgpath/202212/06/d33e16ee-1458-4587-b4e0-f159a410cdd8.jpg
6849,백제사,제주시 애월읍 광령남6길 54 백제사,33.4487759,126.4242169,(+82) 064-746-8009,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/deccf1b1-780c-4609-9b15-9bd76fefc5c3.png
6850,백제사 템플스테이,제주시 애월읍 광령남6길 54 백제사,33.4487759,126.4242169,(+82) 064-746-8009,https://api.cdn.visitjeju.net/photomng/imgpath/202110/27/3117f4fa-e98e-4676-9a24-aca815ed88b7.jpg
6851,밸런싱 요가,제주특별자치도 제주시 중앙로 492,33.4792251,126.5432248,(+82) 0507-1401-6542,https://api.cdn.visitjeju.net/photomng/imgpath/201809/04/99f9d298-9b01-4952-9eb7-511bb89b5949.jpg
6852,뱅듸승마클럽,제주특별자치도 제주시 조천읍 번영로 1118-33,33.4651501,126.6543529,(+82) 010-2696-7043,https://api.cdn.visitjeju.net/photomng/imgpath/202306/18/ed278aae-9ba7-4393-bd7e-0f84cd1ddbd6.jpg
6853,범서프,제주특별자치도 제주시 선사로8길 11,33.5255346,126.5867411,(+82) 0507-1422-2281,https://api.cdn.visitjeju.net/photomng/imgpath/202306/19/246ad4bf-10dd-45be-a192-6d95cd3279df.jpg
6854,법정사,제주특별자치도 서귀포시 1100로 740-168,33.3231587,126.4860018,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201810/19/af8b9edc-899c-442c-ba23-fd3c8cd105e9.jpg
6855,법화사,제주특별자치도 서귀포시 하원북로 35번길 15-28,33.2651982,126.4577155,(+82) 064-738-5225,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/92574de0-d8c4-429a-88f9-8e1de1e692c8.jpg
6856,벙커하우스,제주특별자치도 서귀포시 막숙포로41번길 66,33.2405833,126.5191222,(+82) 0507-1358-0803,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/e1630f66-efb3-4570-baa0-ebc322d88b8b.jpg
6857,베콩스,제주특별자치도 제주시 조천읍 신북로 479-2,33.5435402,126.661653,(+82) 0507-1323-3560,https://api.cdn.visitjeju.net/photomng/imgpath/202308/23/42c60aab-d5c1-4842-96f0-fb9463db1656.jpg
6858,별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,33.2474869,126.4168432,(+82) 064-739-1330,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9248b6fe-2827-44f7-8dcd-73df493e6862.jpg
6859,별도연대,제주특별자치도 제주시 화북1동 1537,33.5262639,126.5681327,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3f8f3fa3-8167-4684-87ab-aa3e84a568e2.jpg
6860,별도포구,제주특별자치도 제주시 화북1동 4269-12,33.5250256,126.5649338,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f89b82d2-f316-4f91-8c9f-3524f93a291f.jpg
6861,별도포구,제주특별자치도 제주시 화북1동 4269-12,33.5250256,126.5649338,(+82) --,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f89b82d2-f316-4f91-8c9f-3524f93a291f.jpg
6862,보롬이,제주특별자치도 서귀포시 하논로 (서홍동),33.2515647,126.5488748,(+82),https://api.cdn.visitjeju.net/photomng/imgpath/201908/13/a9da7602-e68a-4d83-9c56-f542747e6de4.jpg
6863,본초족욕,제주특별자치도 제주시 은수길 65,33.4714991,126.4880975,(+82) 064-749-3370,https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/c657c0d6-6538-4791-959d-2bb0e2c1b7cf.jpg
6864,본카페,제주특별자치도 제주시 애월읍 애월해안로 179,33.4677759,126.332037,(+82) 064-799-5789,https://api.cdn.visitjeju.net/photomng/imgpath/202212/15/9c7bb2e7-2103-4a5f-ac79-f87bb0748776.jpg
6865,볼스카페,제주특별자치도 서귀포시 일주서로 626,33.2533157,126.4425765,(+82) 070-7779-1981,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/a7980bb8-4210-4842-8173-fc1ebbd82d21.jpg
