Name,Address,Latitude,Longitude,Tel,Image_URL
도도펜션,제주특별자치도 서귀포시 안덕면 대평감산로 47,33.2387973,126.3658059,(+82) 010-7182-4235,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1e28b5b3-9665-4d45-a7ec-3a427cedc845.jpg"""
도로시게스트하우스,제주특별자치도 서귀포시 성산읍 시흥상동로68번길 26-1,33.4770553,126.8967612,(+82) 064-782-7977,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/75bbed2a-feb2-465b-948d-28a2147434f1.jpg"""
도일모텔,제주특별자치도 제주시 신광로 102,33.4830768,126.4896174,(+82) 064-742-6947,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/03/d9982583-1ac1-4e23-871a-7cd4c0ac26fd.jpg"""
독채민박 바당집,제주특별자치도 제주시 한림읍 협재1길 12,33.3963952,126.2425891,(+82) 010-5477-1811,"""https://api.cdn.visitjeju.net/photomng/imgpath/201901/21/0d70deeb-8fa3-4393-ab66-a6c0b0f6740b.jpg"""
돌고래하우스,제주특별자치도 서귀포시 이어도로 826-58,33.2328107,126.4996193,(+82) 064-739-7704,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d92753c3-782b-4741-a3ee-8a9c906ec08c.gif"""
돌꽃펜션,제주특별자치도 제주시 서해안로 572-1,33.518985,126.4985651,(+82) 064-747-0909,"""https://api.cdn.visitjeju.net/photomng/imgpath/202011/02/a23728d0-995c-4cad-8051-963c8d335bd5.jpg"""
돌담민박,제주특별자치도 제주시 애월읍 하귀12길 18,33.4861535,126.4091364,(+82) 010-7722-3859,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/10/ee605831-1a7c-4415-b0de-53c81d5bdd21.jpg"""
돌담한길펜션,제주특별자치도 서귀포시 남원읍 한신로 55,33.3137156,126.6986337,(+82) 010-4690-4303,"""https://api.cdn.visitjeju.net/photomng/imgpath/202010/07/4e2e7a90-c0f6-4a79-992f-9ba5ab9f74e5.jpg"""
돌집조앤정,제주특별자치도 제주시 구좌읍 세화합전1길 7,33.5153731,126.8600311,(+82) 0507-1402-4305,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/13/f72dea72-00ca-4f68-a68a-594c8ef7138e.jpg"""
동굴민박,제주특별자치도 제주시 우도면 영일길 156-12,33.5012031,126.9675284,(+82) 010-5845-2528,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5534da5e-f839-4261-9a88-9e383e7785ed.jpg"""
동막골펜션,제주특별자치도 서귀포시 안덕면 서광서문로 55-7,33.2836024,126.3231552,(+82) 070-7692-0802,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/05508840-14ba-4fd6-b44e-9ae71a5aed1e.jpg"""
동백동산펜션,제주시 조천읍 북흘로 378,33.5162211,126.7060672,(+82) 010-6690-4568,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/04/6e785b50-b064-44b6-b5c2-f03e044daf01.jpg"""
동복리671,제주특별자치도 제주시 구좌읍 구좌해안로 52-13,33.556114,126.720467,(+82) 064-783-2887,"""https://api.cdn.visitjeju.net/photomng/imgpath/201903/28/4bb2bbbd-2c27-46ab-8d9a-7ddc5c6816c4.jpg"""
동산나라펜션,제주특별자치도 서귀포시 이어도로 164,33.2393379,126.4391838,(+82) 064-738-3535,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f2b3f27b-8d66-43d7-bd05-4150095a4d13.jpg"""
동양콘도,제주시 애월읍 애월해안로 708,33.4830351,126.3772045,(+82) 064-713-5100,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dafa6c74-1b99-46f9-bd7a-0a91366dc866.jpg"""
동일민박,"제주특별자치도 제주시 추자면 대서1길 9, 3층",33.9624674,126.2986158,(+82) 010-5477-7929,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/69fcf721-d26f-4721-b8fa-61a7cbdb3b5e.jpg"""
동촌하우스,제주특별자치도 제주시 구좌읍 종달논길 61-4,33.4913963,126.8998875,(+82) 010-5540-6286,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/07/fbed30d8-e622-450b-aa74-c5542e6d36af.jpg"""
두리안펜션,제주특별자치도 서귀포시 남원읍 태위로 551-3 두리안펜션,33.2759215,126.7057667,(+82) 064-901-1239,"""https://api.cdn.visitjeju.net/photomng/imgpath/201907/17/92f9d0cf-09ad-4af4-a76f-6b343c949fb5.jpg"""
드림캐슬,제주특별자치도 서귀포시 남원읍 남태해안로 364,33.2806173,126.7405325,(+82) 064-764-0871,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/02/383dd68d-26be-4935-825d-d5ad15ff73b9.jpg"""
등대민박,제주특별자치도 제주시 추자면 대서2길 35,33.963257,126.2979939,(+82) 064-742-3827,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/dbc18d78-8562-4f89-9fc9-0db02a34ba85.jpg"""
디셈버호텔,제주특별자치도 제주시 삼무로1길 15,33.4903285,126.4896406,(+82) 064-745-7800,"""https://api.cdn.visitjeju.net/photomng/imgpath/201902/12/ce248a39-f6ba-4555-a448-6777d702951b.jpg"""
디스이즈핫,제주특별자치도 제주시 구좌읍 하도15길 153-5,33.5131599,126.8973371,(+82) 070-7744-7278,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b41112a9-48b1-468c-b45b-2b981ae5c12c.jpg"""
디앤디파트먼트 제주 droom,제주특별자치도 제주시 탑동로2길 3,33.5177167,126.5233204,(+82),"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/14/e6d080de-3c96-4582-a097-3cfcde6c94c8.jpg"""
디어마이프렌즈,제주특별자치도 제주시 한경면 청수로 14,33.3203758,126.2452952,(+82) 0507-1311-6736,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/474b77ed-5bf0-4f0b-a79c-1dca488ea973.jpg"""
땅콩펜션,제주특별자치도 제주시 우도면 영일길 156-12,33.5012031,126.9675284,(+82) 010-5845-2528,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/be4aeb8d-33e1-4a2f-8fc1-3f0b0544f223.jpg"""
또오크라,제주특별자치도 제주시 애월읍 수산북길 31,33.4700643,126.3905927,(+82) 010-2880-7624,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/20ac519b-dba7-4523-a6d5-c707d04a6f48.jpg"""
뜨레향 펜션,제주특별자치도 서귀포시 남원읍 하례망장포로 27-8 (하례리) 뜨레향 펜션,33.2626428,126.6379843,(+82) 010-2766-7131,"""https://api.cdn.visitjeju.net/photomng/imgpath/201811/05/23161c81-cc8e-48af-b0fd-ec56020ce156.jpg"""
뜨리바다펜션,제주특별자치도 서귀포시 남원읍 태위로510번길 31-16,33.27175,126.6996875,(+82) 064-764-5500,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/18d5f4b2-8c2c-4249-bee6-dbea7ff31134.jpg"""
라라게스트하우스,제주특별자치도 제주시 조천읍 교래4길 74,33.4240005,126.6754576,(+82) 070-7633-4242,"""https://api.cdn.visitjeju.net/photomng/imgpath/202309/01/bc490b3d-b1d8-44ca-9c59-d23d6d32da9e.jpg"""
라마다앙코르 서귀포 이스트 호텔,제주특별자치도 서귀포시 서호중로 65,33.254366,126.5200697,(+82) 064-735-2200,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/05/4b0bf0bd-6306-4125-b7ef-10b16d9c57b2.jpg"""
라마다앙코르 서귀포호텔,제주특별자치도 서귀포시 서호중로 55,33.2545031,126.519286,(+82) 064-729-8000,"""https://api.cdn.visitjeju.net/photomng/imgpath/202012/30/72c47f1d-aec4-4dae-aca5-abf097a19465.jpg"""
라메종베니in제주,제주특별자치도 서귀포시 성산읍 신양로122번길 4-6,33.4362503,126.9219619,(+82) 064-783-7818,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/345300e6-c498-41c0-8ea8-24b267cf9243.jpg"""
라벤다호텔,제주특별자치도 서귀포시 중정로 1,33.2477159,126.556613,(+82) 064-762-7900,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/07/5b757ae2-4daf-4b18-b206-1cf6c14176cf.jpg"""
라신비,제주특별자치도 제주시 한림읍 한림해안로 548,33.4378444,126.2755733,(+82) 064-796-1999,"""https://api.cdn.visitjeju.net/photomng/imgpath/201811/06/bf213b9c-b3de-4009-b1b8-8b4ec66efe91.jpg"""
라오체리조트,제주특별자치도 서귀포시 이어도로 763 (강정동),33.236339,126.4968147,(+82) 064-738-7575,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4da7916b-3c1b-4071-aa36-fb3a0142264b.jpg"""
라이온힐펜션,제주특별자치도 서귀포시 안덕면 평화로 507,33.2814187,126.3191536,(+82) 064-794-5353,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3b3ddb40-a7e5-426d-9f31-2cdf7ae6af34.jpg"""
라임오렌지빌,제주특별자치도 서귀포시 칠십리로 332,33.2462212,126.5869422,(+82) 064-767-3888,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/f26cdbf5-690e-4f13-a473-1337515b9d4a.jpg"""
라자관광호텔,제주특별자치도 제주시 연동6길 33,33.4828712,126.4893405,(+82) -745-8100,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a6faef0a-80fe-4d73-9499-7abe560709a8.jpg"""
라파로마휴양펜션,제주특별자치도 제주시 한림읍 협재로 62,33.3924208,126.247247,(+82) 064-796-8121,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/02/34823829-285c-4152-aac8-6d92b35b793a.jpg"""
라헨느리조트,제주특별자치도 제주시 명림로 384,33.4521555,126.6155076,(+82) 064-754-9000,"""https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/c10b10e6-aa72-43a1-837c-00cad904c211.jpg"""
란펜션,제주특별자치도 제주시 용마서1길 19-2,33.5155812,126.5044765,(+82) 064-713-2221,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a2e230ba-66eb-43a9-ae06-921abc5a9951.jpg"""
랑주호텔,제주특별자치도 서귀포시 김정문화로27번길 23-3,33.2539452,126.5079762,(+82) 064-739-0012,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/cebc7cdd-4f3a-4c94-8169-4ba1e1d60fb7.jpg"""
런호텔,제주특별자치도 서귀포시 태평로431번길 20,33.2471605,126.5661877,(+82) 064-766-5100,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9f5c104f-9663-44cd-9309-59d8cafe25f9.jpg"""
레몬이네 민박,제주특별자치도 제주시 추자면 대서6길 46,33.9617398,126.2923887,(+82) 010-4513-7081,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/b27f9c3f-0de6-433f-8d7a-955207ef70d5.jpg"""
레몬트리게스트하우스,제주특별자치도 서귀포시 대정읍 하모항구로 70,33.2195409,126.2514261,(+82) 064-794-2525,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/26bbe46c-72c9-4c7b-8d6d-ded74ad04941.jpg"""
레이크힐스 제주 리조트,제주특별자치도 서귀포시 존제로 24,33.2673486,126.3771388,(+82) 064-738-8778,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/403d4277-5a2f-4a7d-8c84-fd2ca408503a.jpg"""
레지나펜션,제주특별자치도 서귀포시 이어도로 789,33.2370131,126.4995971,(+82) 064-730-0800,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/af924bc9-7c77-4286-bd46-73349a37cdb2.jpg"""
로그맨하우스,제주특별자치도 제주시 애월읍 소길남길 179,33.4192693,126.3756884,(+82) 064-799-3177,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/be5700b3-3e00-4af9-ba4e-419ad5929a25.gif"""
로그밸리,제주특별자치도 제주시 애월읍 소길남길 190-19,33.4168776,126.3755759,(+82) 064-799-2510,""""""
로그빌리지 펜션,제주특별자치도 서귀포시 표선면 일주동로 5944,33.3267882,126.8205994,(+82) 064-787-9965,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/02/096684f9-33dc-4553-91ba-024b2bd8f6fd.jpg"""
로즈비치,제주특별자치도 제주시 조천읍 조함해안로 162,33.5501445,126.6416693,(+82) 064-782-1667,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b239ec4d-e5ba-4699-b961-cc394ab21751.jpg"""
루시드엠,제주특별자치도 서귀포시 안덕면 사계북로 120,33.2368806,126.3004381,(+82) 064-794-1690,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/dcbef69d-9015-4996-af83-3258671b67bf.jpg"""
루체빌,제주특별자치도 서귀포시 안덕면 산록남로 786,33.3191316,126.3847303,(+82) 064-805-0114,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/352f122e-ae92-4c71-a613-f773673a1f2f.jpg"""
루하우스,제주특별자치도 서귀포시 표선면 민속해안로119번길 8,33.3072728,126.8127851,(+82) 010-6609-8906,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e617ab0c-bbd4-441a-b224-b7cad311c3b2.jpg"""
리니민박,제주특별자치도 서귀포시 표선면 성읍민속로149번길 1,33.3902547,126.7977632,(+82) --,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a2c91186-1f40-4bc8-89b4-9b070b3c94e4.jpg"""
리버풀펜션,제주특별자치도 제주시 도두봉6길 13,33.5080677,126.4720079,(+82) 064-711-0004,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a37a92a2-ad07-4459-b4f5-6317440d4b2a.jpg"""
리빙스톤펜션,제주특별자치도 서귀포시 법환로58번길 37,33.2418584,126.5102416,(+82) 064-739-3313,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/801aa156-670f-49ea-8dc2-2c20e21bec70.jpg"""
리치웨이 펜션,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-12,33.272082,126.6621787,(+82) 064-764-2420,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/10505fd0-2a07-4979-a380-9696e49f8feb.jpg"""
리치호텔,제주특별자치도 제주시 애월읍 고내로13길 100,33.4722441,126.3488103,(+82) 064-799-1991,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/03/0a619ce4-d83c-48b2-8999-4e55b0342884.jpg"""
리틀해녀,제주특별자치도 제주시 용마로3길 10-7,33.5147415,126.5056361,(+82) 064-713-2026,"""https://api.cdn.visitjeju.net/photomng/imgpath/202201/25/fc97822a-9266-4c51-bb12-5bd44d61bc7e.jpg"""
리틀화이트,제주특별자치도 서귀포시 예래해안로 179-19,33.2359992,126.3834095,(+82) 0507-1336-3917,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/18/5d3ffea4-3bea-4e8c-9fa2-4630d53e08c3.jpg"""
마녀의언덕 펜션,제주특별자치도 서귀포시 예래해안로 207,33.2342186,126.3844947,(+82) 0507-1336-3917,"""https://api.cdn.visitjeju.net/photomng/imgpath/202308/20/a5fbb482-71b0-40ec-a904-a5b23f9f63ba.jpg"""
마눌펜션,제주특별자치도 제주시 애월읍 고내봉서2길 73,33.4496439,126.3325005,(+82) 010-5541-0809,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/24/7bc6534c-0bf8-496d-8a89-d2ba80091122.jpg"""
마당돌펜션,제주특별자치도 서귀포시 대정읍 노을해안로 410,33.2560507,126.1907281,(+82) 010-6318-3995,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e280ed1e-0b45-4555-9b3a-820b0f4cf469.jpg"""
마라도게스트하우스,제주특별자치도 서귀포시 대정읍 마라로 73,33.1174853,126.2660286,(+82) 050-7974-0834,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/25b60485-29f4-40ca-927c-9a9e6bde3200.jpg"""
마라도별장,제주특별자치도 서귀포시 대정읍 마라로101번길 43,33.1182691,126.2666181,(+82) 064-792-3322,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8e51f566-51f0-459a-95ea-6755a1999c6b.jpg"""
마레카펜션,제주특별자치도 제주시 한림읍 금능1길 26,33.3881459,126.2248472,(+82) 010-7283-1475,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/03/e938adcb-1dd3-4e66-bace-3a688ba688b1.jpg"""
마리아주펜션,서귀포시 성산읍 풍천로 142,33.3546954,126.8405508,(+82) 064-787-9063,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/07/e23af051-e194-444a-9ee6-9711af22f026.jpg"""
마린포트리조트,제주특별자치도 서귀포시 이어도로 744,33.2354606,126.49483,(+82) 064-738-2277,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a1007f97-693d-40f0-a3f1-b43784bcfee1.jpg"""
마빈,제주특별자치도 제주시 조천읍 일주동로 1532,33.5490407,126.6975249,(+82) 064-784-5670,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/503ade1c-9295-4f7c-ad8b-2a3537e1973c.jpg"""
마이테르유스호스텔,제주특별자치도 제주시 애월읍 애원로 474-29,33.4293177,126.3477943,(+82) 064-799-8811,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ec795338-733b-40cc-8ceb-c3673a8ff091.jpg"""
마주보기펜션,제주특별자치도 서귀포시 성산읍 해맞이해안로 2609,33.4783602,126.9093006,(+82) 064-783-0770,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/8812ff03-9427-4026-85c5-7a083591a560.gif"""
머무름민박,제주특별자치도 제주시 한림읍 명재로 61-5,33.3945621,126.2533371,(+82) 010-6789-6881,"""https://api.cdn.visitjeju.net/photomng/imgpath/202006/25/f72379c3-8676-4924-b65b-998746cb9f87.jpg"""
메모리 인 제주 펜션,제주특별자치도 서귀포시 염돈로 93-14,33.2574417,126.4909656,(+82) 064-738-8934,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c01d38ed-0b29-43af-b23b-7ea4525066ad.jpg"""
메이더호텔,제주특별자치도 제주시 구좌읍 일주동로 1626,33.5291728,126.8123293,(+82) 064-766-8888,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5c701e01-0125-4fb6-a6fa-11a62bcd36da.gif"""
메이저호텔,제주특별자치도 제주시 사장3길 36,33.4830204,126.4910416,(+82) 064-745-5800,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/06/292ed182-2652-4444-b5d4-ec048f49c2d0.jpg"""
메이풀하우스,제주특별자치도 제주시 조천읍 곱은달서길 165,33.5013399,126.6613066,(+82) 064-784-7823,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/981dbe14-c1f3-4e7c-81e2-c126b9dffd1c.jpg"""
메종드판포,제주특별자치도 제주시 한경면 판포중2길 15,33.3579197,126.2017014,(+82) 010-6272-5030,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9a368a0d-f443-4eff-840e-c413c5e3a006.jpg"""
명상가의집,제주특별자치도 제주시 조천읍 중산간동로 1513,33.4941986,126.7162362,(+82) 010-2686-7575,"""https://api.cdn.visitjeju.net/photomng/imgpath/202301/09/8283cae0-f433-4f6a-8128-d17f20614b23.jpg"""
모멘토호텔,제주특별자치도 서귀포시 태평로439번길 21,33.2465354,126.5649779,(+82) 064-763-0293,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/02/1a39c9b2-c610-4699-8994-ac4c9c3992e6.jpg"""
모물펜션,제주특별자치도 제주시 애월읍 곽지9길 4,33.4523649,126.3082439,(+82) 0507-1423-1111,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/74ee03d1-fc2c-4ea2-a23c-41c5400f3523.jpg"""
목조 독채민박 멍3닷컴,제주특별자치도 제주시 조천읍 와선로 236-14,33.4835132,126.6979783,(+82) 010-8776-2901,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/3223f937-2c9a-489c-8a27-2c7afb7cb910.gif"""
몬딱게스트하우스,제주특별자치도 제주시 구좌읍 세화서길 7-31,33.5190692,126.8523484,(+82) 010-8599-3698,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/44d43f1b-b3d5-41cd-9b9c-3db9be7deceb.jpg"""
몬딱쉼터,제주특별자치도 서귀포시 토평로 137,33.2782007,126.5884138,(+82) 064-732-9668,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/402d0b1d-715a-4aaf-b7b6-8719f2a2ce9a.jpg"""
몬떼뷰 스테이,제주특별자치도 서귀포시 안덕면 사계남로 75-9,33.2280248,126.298833,(+82) 010-8246-4317,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/aeac2f75-7723-469e-847c-352a5f79214a.jpg"""
무이비엔,제주특별자치도 제주시 구좌읍 한동로4길 3,33.5350855,126.8233309,(+82) 070-7570-3341,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a56d4fd5-9196-49ba-b67a-82228cdc92b1.jpg"""
물돌이민박,제주특별자치도 제주시 추자면 추자로 561,33.9451342,126.3266622,(+82) 064-742-0380,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/21/368ca52f-9d09-4d76-a476-267cd0e21b77.jpg"""
물메랑,제주특별자치도 제주시 애월읍 수산북길 3,33.472093,126.3912187,(+82) 0507-1414-9400,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2388ada6-f611-4a80-8060-8f6ee4a59fdb.jpg"""
미도모텔,제주특별자치도 서귀포시 성산읍 성산등용로 1,33.4641765,126.9335918,(+82) 064-782-0820,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/13/ee54c987-a581-43b8-bcff-f8e1d5fb398e.jpg"""
미래하우스,제주특별자치도 제주시 서해안로 224-10,33.5081594,126.4710806,(+82) 064-746-6131,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/978d5aa8-601e-467f-ace2-bc965e9b6e35.jpg"""
미르빌펜션,제주특별자치도 서귀포시 안덕면 사계로114번길 87,33.24601,126.3061358,(+82) 064-792-2918,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d73ec824-2d12-4bcf-9597-46ac5465b36b.jpg"""
미소가펜션,제주특별자치도 서귀포시 남원읍 태위로44번길 2-1,33.2725131,126.6521502,(+82) 064-764-1767,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e3f98fd5-768f-4913-b791-6637cdaa259f.jpg"""
미쓰홍당무하우스,제주특별자치도 제주시 구좌읍 평대4길 20-1,33.5292816,126.8367482,(+82) 070-7715-7035,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/282ab7bf-c950-47c4-a1de-5c10124d259b.jpg"""
민박집섶낭,제주특별자치도 제주시 한림읍 협재2길 41,33.3920433,126.2441455,(+82) 010-6746-1811,"""https://api.cdn.visitjeju.net/photomng/imgpath/201901/18/570a97c5-43c2-4bae-89f8-b7fc69ef02c8.jpg"""
민박하얀집,제주특별자치도 제주시 한림읍 협재1길 9,33.3964801,126.242376,(+82) 0507-1448-9803,"""https://api.cdn.visitjeju.net/photomng/imgpath/201902/07/20296974-1253-47ae-b1b5-3446776eab35.jpg"""
민준채,제주특별자치도 제주시 한림읍 월령3길 27-5,33.3777804,126.2159656,(+82) 010-2019-7876,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/03/9976dc09-9b50-4be6-abfb-06f3c4b51550.jpg"""
민중각 게스트하우스,제주특별자치도 서귀포시 서문로28번길 4,33.2506794,126.5587448,(+82) 064-763-0501,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ea7c79df-6013-4b34-bb6e-cd34c7cd82e6.jpg"""
밀레니엄빌,제주특별자치도 서귀포시 보목로64번길 196,33.2451899,126.5899481,(+82) 064-763-1796,"""https://api.cdn.visitjeju.net/photomng/imgpath/201907/09/16fff18b-9670-4a55-b4c4-0f63ddbb2280.jpg"""
밀물민박,제주특별자치도 제주시 추자면 추자로 106-1,33.9598845,126.2976224,(+82) 010-9688-2359,"""https://api.cdn.visitjeju.net/photomng/imgpath/201908/20/6ba02dac-af4a-43fa-8a5c-06777b2ffaa6.jpg"""
바다드림펜션,제주특별자치도 제주시 어영길 18-9,33.5181507,126.4948911,(+82) 064-744-7094,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/05/a3fd39dc-dcd0-4b54-991f-4de09764309c.jpg"""
바다산책,제주특별자치도 서귀포시 남원읍 남태해안로 11-14,33.2751879,126.7104685,(+82) 064-764-9955,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/c7614597-d0b8-44c4-808a-b8066038a91c.jpg"""
바다스케치,제주특별자치도 서귀포시 안덕면 사계남로216번길 52,33.2349965,126.3099142,(+82) 064-794-0030,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5eec869a-b3ce-4c68-9cee-0174e768a504.jpg"""
바다와자전거 게스트하우스,제주특별자치도 제주시 애월읍 고내로9길 42,33.4666884,126.3381376,(+82) 010-7508-0813,"""https://api.cdn.visitjeju.net/photomng/imgpath/201910/28/0e876b06-4d22-4b4f-918d-d1ae4bd089d0.jpg"""
바다위올레펜션,제주특별자치도 서귀포시 이어도로 826-13,33.2346294,126.5030967,(+82) 064-738-6349,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f130066c-d0fe-4a2c-807a-071738cbc418.jpg"""
바다의향기,제주특별자치도 서귀포시 대정읍 송악관광로177번길 254-6,33.213076,126.2921677,(+82) 070-4376-6473,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/0c191d60-9542-494a-aa11-8518097f89ee.jpg"""
바다추억,제주특별자치도 제주시 용해로 27,33.5147516,126.5028911,(+82) 064-742-2831,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a95a2ea2-9d9e-4ef8-b431-72276aab0c66.jpg"""
바다파파,제주특별자치도 제주시 조천읍 신촌10길 7,33.5352211,126.6257607,(+82) 064-752-3551,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/7e36e8b0-271a-439e-a384-3be1352e51d3.jpg"""
바다풍경펜션,제주특별자치도 제주시 애월읍 애월해안로 923,33.483918,126.3938533,(+82) 064-711-0808,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/1ebead10-3ed2-49c6-b026-4453934305aa.jpg"""
바다해호텔,제주특별자치도 서귀포시 천지연로 3-1,33.2414444,126.565685,(+82) 064-762-5300,"""https://api.cdn.visitjeju.net/photomng/imgpath/202211/07/cc233641-7a61-4509-b979-633923178928.jpg"""
바다향기펜션,제주특별자치도 제주시 서흘길 24,33.5276256,126.5888506,(+82) 064-756-3412,"""https://api.cdn.visitjeju.net/photomng/imgpath/201912/12/12330d56-c357-4e4c-845f-4fdd3d996ae2.jpg"""
바닷가하얀집,제주특별자치도 서귀포시 태평로120번길 29-2,33.2419039,126.5361992,(+82) 064-739-2733,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2515a872-2edc-4d84-81f4-68b4272d7924.jpg"""
바닷가하우스펜션,제주특별자치도 서귀포시 대정읍 형제해안로 254,33.2122337,126.2921321,(+82) 064-794-0977,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/6645c971-2c56-4bfd-bf59-249bf4509a91.jpg"""
바당정원펜션,제주특별자치도 제주시 한경면 판조로 23,33.3494085,126.2175185,(+82) 010-7607-3026,"""https://api.cdn.visitjeju.net/photomng/imgpath/202212/05/d3bc769f-72b2-4e7b-9ba5-03112f57618d.jpg"""
바람돌이하우스,제주특별자치도 제주시 구좌읍 행원로5길 35-5,33.5562581,126.8046811,(+82) 010-2696-0201,"""https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/628c82ca-07ee-41f7-ac8c-a287919bcbd1.jpg"""
